regionID,solarSystemID,solarSystemName,x,y,z,security,,,
10000043,30002224,Charra,-160,64.7,-99.60,0.754711,,,
10000001,30000033,Radima,-86.7,30.3,-23.10,0.75392,,,
10000064,30005028,Andole,-213,39.9,43.80,0.753389,,,
10000030,30002530,Avesber,-105,39.8,24.30,0.753184,,,
10000043,30002278,Artoun,-196,53.3,-79.70,0.752386,,,
10000042,30003448,Nifflung,-93.7,23.3,23.30,0.752286,,,
10000054,30004253,Pahineh,-365,2.44,-53.90,0.751878,,,
10000001,30000002,Lashesih,-103,41.7,-29.90,0.751689,,,
10000020,30001701,Yanuel,-220,64.9,-112.00,0.751635,,,
10000032,30002674,Gallareue,-198,56.9,22.00,0.750793,,,
10000020,30001703,Taru,-228,68.7,-112.00,0.750378,,,
10000001,30000080,Yadi,-108,61.3,-60.10,0.750268,,,
10000043,30002208,Ilonarav,-170,58.4,-105.00,0.750137,,,
10000001,30000027,Psasa,-72.2,43,-45.10,0.749913,,,
10000043,30002258,Nadohman,-174,63.5,-94.90,0.748868,,,
10000002,30000127,Sirseshin,-122,77.3,83.70,0.747993,,,
10000048,30003830,Orvolle,-289,31.3,110.00,0.746238,,,
10000052,30004100,Halibai,-246,37.6,-104.00,0.745272,,,
10000016,30011407,Akiainavas,-165,99.4,117.00,0.745255,,,
10000042,30003464,Aldik,-24,38.3,42.90,0.744569,,,
10000043,30002230,Vashkah,-181,71.4,-90.40,0.744503,,,
10000042,30003445,Iluin,-67.2,60.8,46.00,0.744147,,,
10000032,30002669,Ansone,-213,45.4,17.60,0.743938,,,
10000002,30000148,Jakanerva,-108,65.7,112.00,0.743252,,,
10000032,30002714,Pozirblant,-160,37.9,27.40,0.742594,,,
10000052,30004081,Zororzih,-222,45.2,-39.10,0.742152,,,
10000049,30003872,Yezara,-265,26.7,-124.00,0.741844,,,
10000037,30003058,Olide,-200,-12.7,8.55,0.7416,,,
10000016,30001403,Piak,-202,120,169.00,0.741152,,,
10000033,30002782,Kamio,-147,85.7,94.20,0.741149,,,
10000033,30002749,Kausaaja,-133,79.7,140.00,0.740705,,,
10000002,30000174,Onuse,-85.1,68,121.00,0.740427,,,
10000043,30002231,Ardishapur Prime,-179,61.8,-82.50,0.740023,,,
10000043,30003509,Gosalav,-191,50.6,-36.70,0.739668,,,
10000043,30002204,Gaha,-170,61.6,-117.00,0.73936,,,
10000043,30002198,Mikhir,-229,33.2,-50.20,0.738355,,,
10000043,30002232,Gid,-183,63,-80.40,0.737569,,,
10000043,30003494,Ekid,-175,52.8,-71.90,0.737273,,,
10000033,30002766,Iivinen,-181,49.2,68.80,0.737108,,,
10000042,30003433,Gedugaud,-93.8,23.3,29.10,0.736299,,,
10000020,30001688,Onazel,-233,46.3,-119.00,0.736159,,,
10000042,30003456,Hotrardik,-56.7,48.1,52.00,0.736092,,,
10000042,30003384,Asgeir,-110,35.7,73.60,0.735822,,,
10000043,30002192,Irnin,-225,43.1,-76.10,0.734746,,,
10000002,30000135,Outuni,-149,46.1,108.00,0.734172,,,
10000037,30003037,Quier,-167,27.6,36.00,0.733882,,,
10000049,30003871,Geztic,-285,37.8,-119.00,0.733029,,,
10000030,30002507,Abudban,-108,48,0.58,0.732448,,,
10000030,30002531,Gerek,-72.8,20.3,21.60,0.732252,,,
10000016,30001412,Tsukuras,-158,80.2,132.00,0.732158,,,
10000002,30000124,Kylmabe,-115,52.2,116.00,0.731931,,,
10000064,30005002,Laurvier,-244,53.4,34.30,0.73105,,,
10000001,30000053,Ibaria,-85,43.1,-66.90,0.730979,,,
10000020,30001694,Abai,-210,74.9,-117.00,0.730619,,,
10000033,30002743,Ohvosamon,-145,63.6,139.00,0.730094,,,
10000052,30004132,Jeshideh,-234,53.5,-110.00,0.729647,,,
10000020,30001729,Sinid,-210,58.6,-116.00,0.729366,,,
10000033,30002801,Suroken,-152,72,83.90,0.729161,,,
10000067,30005253,Chiga,-272,27,-4.32,0.729136,,,
10000048,30003831,Osmeden,-300,28.9,114.00,0.728989,,,
10000001,30000083,Ejahi,-106,59.7,-65.50,0.72891,,,
10000049,30003882,Lansez,-290,53.8,-149.00,0.728674,,,
10000037,30003010,Halle,-194,24.6,13.50,0.728362,,,
10000048,30003813,Ivorider,-267,83.1,94.10,0.728222,,,
10000048,30003815,Iffrue,-263,85.3,91.40,0.727848,,,
10000016,30001372,Kino,-161,67,125.00,0.727734,,,
10000042,30003418,Hardbako,-92.9,68.2,57.40,0.727253,,,
10000043,30002222,Airshaz,-159,76.4,-103.00,0.727185,,,
10000043,30002223,Patzcha,-157,65.8,-100.00,0.727015,,,
10000030,30002567,Jorus,-51.5,39.7,48.90,0.72698,,,
10000064,30005027,Ommare,-215,36.9,45.00,0.726706,,,
10000038,30003085,Hakodan,-142,69.6,-64.90,0.726668,,,
10000042,30003451,Dantbeinn,-102,27.1,22.80,0.726191,,,
10000048,30003811,Algasienan,-257,77.8,97.10,0.725927,,,
10000052,30004150,Shaggoth,-213,55.7,-79.40,0.725922,,,
10000049,30003870,Osis,-275,28.4,-117.00,0.725774,,,
10000020,30001652,Pimsu,-198,61.2,-77.40,0.725185,,,
10000042,30003391,Reset,-94.6,65,70.70,0.725169,,,
10000001,30000055,Zemalu,-78.4,37.7,-58.40,0.725159,,,
10000016,30001426,Isinokka,-228,118,181.00,0.725113,,,
10000042,30003382,Flost,-114,54.3,79.40,0.72506,,,
10000052,30004153,Minin,-210,62.9,-72.70,0.724556,,,
10000038,30003081,Ronne,-145,65.5,-68.50,0.724134,,,
10000042,30003449,Hakeri,-90.5,19.9,22.60,0.723155,,,
10000044,30003593,Stoure,-332,8.19,13.00,0.722419,,,
10000002,30000176,Keikaken,-85.4,69.2,124.00,0.721319,,,
10000043,30002221,Fabin,-151,71.2,-97.40,0.720938,,,
10000033,30002739,Isaziwa,-132,93.6,143.00,0.720814,,,
10000049,30003873,Kahah,-278,26.3,-125.00,0.719451,,,
10000052,30004080,Romi,-198,54.8,-34.90,0.719438,,,
10000001,30000061,Agha,-85.5,68.6,-64.70,0.718783,,,
10000068,30005324,Claulenne,-257,29.8,37.90,0.718714,,,
10000033,30002750,Oiniken,-130,89.9,141.00,0.718557,,,
10000042,30003457,Ridoner,-53.5,52,48.50,0.71845,,,
10000037,30003011,Mormoen,-193,26.7,10.90,0.718039,,,
10000020,30001728,Sizamod,-224,86.3,-137.00,0.717975,,,
10000036,30002989,Laddiaha,-136,71.5,-88.90,0.717931,,,
10000043,30003525,Bagodan,-158,89,-96.70,0.717179,,,
10000043,30002277,Ebtesham,-192,52.1,-82.20,0.716798,,,
10000049,30003876,Molea,-268,35.8,-90.10,0.71608,,,
10000028,30002416,Kattegaud,-20.4,-17.5,-18.60,0.715863,,,
10000032,30002672,Inghenges,-204,41.5,13.60,0.715756,,,
10000001,30000054,Shala,-85,33.3,-57.80,0.715564,,,
10000054,30004251,Mishi,-364,-3.28,-51.70,0.714664,,,
10000049,30003869,Sehsasez,-273,26,-120.00,0.714329,,,
10000042,30003385,Evuldgenzo,-108,39.5,79.80,0.714303,,,
10000043,30003505,Fabum,-185,45.6,-37.00,0.713904,,,
10000037,30003030,Ardallabier,-172,33,13.10,0.713632,,,
10000067,30005202,Emsar,-234,44.6,26.10,0.712929,,,
10000033,30002805,Anttiri,-145,80.1,81.30,0.712756,,,
10000030,30002562,Trer,-63.2,22,39.60,0.712665,,,
10000042,30003468,Hroduko,-9.76,30.5,42.00,0.712585,,,
10000033,30002754,Alikara,-146,79.2,143.00,0.711293,,,
10000042,30003437,Ogoten,-70.9,53.2,65.90,0.711089,,,
10000043,30002233,Dakba,-164,58.6,-64.70,0.710418,,,
10000037,30003053,Avele,-200,18.1,31.90,0.710144,,,
10000064,30004987,Deninard,-229,13.5,34.20,0.709388,,,
10000020,30001651,Nafomeh,-192,63.2,-78.70,0.709062,,,
10000042,30003429,Geffur,-99.6,22.3,39.80,0.709046,,,
10000001,30000081,Buftiar,-112,65.9,-57.80,0.708741,,,
10000065,30005055,Zinkon,-320,-10.8,-94.60,0.708413,,,
10000033,30002780,Muvolailen,-127,97.5,127.00,0.708087,,,
10000002,30000173,Vattuolen,-87.9,76,116.00,0.708073,,,
10000037,30003052,Tolle,-227,26.2,20.20,0.708052,,,
10000032,30002713,Abenync,-161,35.8,33.80,0.707921,,,
10000049,30003868,Mashtarmem,-268,24.2,-122.00,0.706899,,,
10000043,30002259,Sahdil,-176,59.6,-98.90,0.706806,,,
10000030,30002520,Dumkirinur,-81.4,15.7,1.69,0.706616,,,
10000032,30002685,Dodenvale,-169,46.7,54.20,0.70661,,,
10000020,30001715,Moutid,-241,35.5,-137.00,0.705992,,,
10000043,30002242,Mamenkhanar,-227,33.7,-75.10,0.703849,,,
10000042,30003398,Anbald,-81.2,56.9,74.80,0.703797,,,
10000020,30001714,Ghishul,-234,45.8,-148.00,0.703417,,,
10000049,30003874,Saloti,-273,22.9,-127.00,0.703113,,,
10000037,30003019,Cherore,-176,20,19.90,0.702886,,,
10000001,30000058,Amphar,-81.5,71.9,-60.10,0.702187,,,
10000001,30000087,Gelhan,-101,62.6,-69.80,0.701676,,,
10000036,30002969,Eredan,-113,52.8,-36.80,0.701652,,,
10000065,30005047,Nibainkier,-251,47.7,-88.00,0.700486,,,
10000067,30005214,Ashokon,-241,42.4,21.20,0.70007,,,
10000002,30000149,Gekutami,-95.4,67.5,112.00,0.699187,,,
10000052,30004098,Turba,-241,36.5,-112.00,0.699157,,,
10000002,30000151,Uoyonen,-97.9,73.7,117.00,0.69878,,,
10000043,30003501,Kudi,-180,47.7,-39.50,0.697856,,,
10000042,30003392,Eygfe,-91.6,69.3,61.70,0.697443,,,
10000020,30001741,Ahteer,-208,62.1,-148.00,0.696988,,,
10000044,30003578,Octanneve,-306,4.28,6.96,0.696679,,,
10000001,30000026,Ordize,-66.9,47.3,-41.60,0.695564,,,
10000065,30005041,Masanuh,-268,25.6,-113.00,0.695141,,,
10000036,30002998,Upper Debyl,-128,75.7,-87.00,0.695128,,,
10000016,30001366,Uosusuokko,-151,93.1,150.00,0.694322,,,
10000052,30004083,Gensela,-212,42.4,-29.20,0.693878,,,
10000016,30001370,Ouranienen,-157,73.7,135.00,0.693806,,,
10000032,30002667,Chelien,-167,30,19.30,0.693713,,,
10000052,30004085,Gamdis,-228,52.7,-46.10,0.693659,,,
10000043,30002248,Knophtikoo,-234,42.4,-60.70,0.693326,,,
10000020,30001740,Arakor,-203,56,-134.00,0.692631,,,
10000037,30003014,Bereye,-198,19.8,18.30,0.691886,,,
10000037,30003015,Aice,-204,22.6,20.30,0.691167,,,
10000043,30003532,Jesoyeh,-181,84.7,-66.20,0.690712,,,
10000037,30003051,Antollare,-207,20.5,28.20,0.689427,,,
10000054,30004249,Avada,-366,2.94,-46.80,0.68935,,,
10000002,30000178,Akkilen,-83.3,75.2,122.00,0.689046,,,
10000032,30002637,Metserel,-192,68.7,42.60,0.688239,,,
10000016,30001406,Kamokor,-176,105,120.00,0.687696,,,
10000049,30003867,Ervekam,-268,23.7,-118.00,0.68692,,,
10000044,30003576,Maire,-309,13.4,11.10,0.686652,,,
10000033,30002751,Kaimon,-127,84.8,140.00,0.686052,,,
10000033,30002790,Waskisen,-135,87.5,86.10,0.685588,,,
10000020,30001669,Pimebeka,-204,78.6,-127.00,0.684396,,,
10000043,30002207,Cailanar,-160,65,-117.00,0.684324,,,
10000042,30003381,Eust,-127,48.9,78.10,0.683899,,,
10000042,30003450,Oraekja,-92.5,17.5,19.70,0.683602,,,
10000043,30002276,Isamm,-188,57.7,-84.60,0.68324,,,
10000001,30000031,Mohas,-80.9,26.6,-26.20,0.681783,,,
10000064,30005018,Noghere,-208,60.8,56.00,0.680809,,,
10000036,30003004,Ulerah,-171,48.9,-46.30,0.680707,,,
10000037,30003055,Aydoteaux,-231,26.3,17.90,0.680553,,,
10000002,30000180,Osmon,-77.2,94.5,98.50,0.680264,,,
10000016,30001387,Isikano,-163,93.4,139.00,0.677701,,,
10000043,30002235,Shumam,-185,53.3,-84.70,0.67737,,,
10000064,30005026,Cat,-218,34.7,48.80,0.677354,,,
10000002,30000158,Olo,-82.7,91.8,100.00,0.676041,,,
10000043,30002194,Martha,-226,42,-81.80,0.67464,,,
10000049,30003890,Ashi,-278,39.9,-166.00,0.674511,,,
10000065,30005049,Andrub,-241,68.1,-106.00,0.673856,,,
10000043,30002267,Shabura,-182,62.1,-102.00,0.67306,,,
10000042,30003452,Irgrus,-91.4,15.7,16.00,0.672906,,,
10000032,30002699,Brapelille,-170,46.7,13.30,0.672466,,,
10000052,30004152,Kooreng,-219,51.4,-84.60,0.672421,,,
10000002,30000119,Itamo,-113,47.9,112.00,0.671738,,,
10000042,30003430,Oppold,-97.9,20.6,32.70,0.671349,,,
10000033,30002804,Isikesu,-148,72.2,76.20,0.670042,,,
10000042,30003443,Moselgi,-63.2,63.1,46.60,0.669636,,,
10000064,30005004,Attyn,-237,50.5,38.80,0.669496,,,
10000033,30002783,Sankkasen,-142,97.7,107.00,0.668238,,,
10000049,30003879,Safshela,-281,38.9,-99.70,0.667616,,,
10000052,30004093,Askonak,-212,68,-68.40,0.667457,,,
10000043,30003519,Lahnina,-205,70.6,-52.90,0.667018,,,
10000065,30005056,Kizama,-318,3.44,-98.90,0.666936,,,
10000043,30002268,Adia,-182,67.5,-106.00,0.666568,,,
10000001,30000085,Bar,-98.4,54.2,-74.30,0.665838,,,
10000016,30001399,Elonaya,-197,108,171.00,0.665782,,,
10000033,30002737,Konola,-132,99.3,147.00,0.665717,,,
10000001,30000059,Salashayama,-78.5,75.7,-53.50,0.665586,,,
10000001,30000088,Akeva,-94.7,62.1,-73.80,0.664835,,,
10000043,30002206,Murema,-157,66.7,-114.00,0.664702,,,
10000044,30003586,Gererique,-325,8.23,-3.91,0.664606,,,
10000002,30000136,Ohmahailen,-150,42.9,105.00,0.663811,,,
10000016,30001396,Aakari,-143,102,153.00,0.66223,,,
10000043,30003521,Alkabsi,-172,99.4,-82.30,0.662153,,,
10000020,30001697,Ahkour,-215,82.2,-117.00,0.660782,,,
10000038,30003097,Satalama,-181,24.7,-45.90,0.660755,,,
10000064,30004989,Annages,-222,14.8,37.80,0.660626,,,
10000020,30001739,Sharios,-210,55.2,-148.00,0.660337,,,
10000036,30002974,Mehatoor,-116,48.3,-39.20,0.659473,,,
10000052,30004097,Dantan,-242,45.7,-90.80,0.658974,,,
10000033,30002781,Halaima,-147,93.9,101.00,0.658938,,,
10000049,30003888,Badivefi,-280,31.5,-162.00,0.658747,,,
10000001,30000086,Sucha,-106,52.6,-72.10,0.658265,,,
10000002,30000122,Mahtista,-119,42,108.00,0.658238,,,
10000037,30003018,Azer,-175,16.3,23.50,0.65707,,,
10000048,30003814,Mollin,-272,77.3,91.80,0.656913,,,
10000043,30002209,Uchat,-175,63.5,-121.00,0.656618,,,
10000037,30003021,Mosson,-179,16.2,19.60,0.65658,,,
10000043,30003538,Merz,-152,88.7,-97.90,0.656137,,,
10000030,30002563,Egmur,-63.7,21,44.90,0.655505,,,
10000044,30003581,Postouvin,-315,16,0.57,0.65533,,,
10000043,30003515,Anila,-196,74.5,-59.90,0.654876,,,
10000043,30002234,Nifshed,-186,70.5,-93.40,0.654727,,,
10000032,30002670,Dunraelare,-209,42.6,12.40,0.65415,,,
10000020,30001700,Remoriu,-217,61.4,-106.00,0.653494,,,
10000049,30003877,Gidali,-272,34.9,-88.90,0.653454,,,
10000052,30004131,Yooh,-233,45.7,-103.00,0.653392,,,
10000043,30003531,Hisoufad,-183,78.2,-55.30,0.653281,,,
10000069,30045322,Samanuni,-200,107,144.00,0.652785,,,
10000002,30000146,Saisio,-102,68,98.90,0.65244,,,
10000044,30003582,Odinesyn,-322,13.4,-2.53,0.65176,,,
10000064,30005029,Vale,-222,39.3,49.30,0.651243,,,
10000002,30000165,Ishisomo,-81.1,87.9,116.00,0.650832,,,
10000043,30003516,Pedel,-199,73.3,-65.30,0.650764,,,
10000043,30003558,Madimal,-152,68.2,-105.00,0.650428,,,
10000002,30000126,Geras,-109,74,88.90,0.650146,,,
10000030,30002549,Offugen,-68.2,17.3,32.80,0.649834,,,
10000036,30002965,Choonka,-121,63.3,-74.50,0.649812,,,
10000042,30003417,Urnhard,-97.9,72,58.50,0.649633,,,
10000043,30003495,Raravoss,-171,48.4,-74.20,0.649565,,,
10000001,30000051,Juddi,-81.7,43.3,-72.00,0.649137,,,
10000020,30001660,Dabrid,-200,74.3,-134.00,0.64884,,,
10000065,30005054,Nare,-313,3.43,-88.60,0.648393,,,
10000020,30001679,Unkah,-213,51.1,-113.00,0.647908,,,
10000032,30002633,Du Annes,-191,68.9,38.00,0.647814,,,
10000036,30002993,Riavayed,-137,83.1,-94.70,0.647601,,,
10000016,30001427,Yoma,-227,114,191.00,0.647451,,,
10000052,30004103,Kothe,-240,34.5,-109.00,0.647333,,,
10000037,30003039,Leremblompes,-194,13.7,23.80,0.647193,,,
10000002,30000123,Vaankalen,-104,54.1,103.00,0.64717,,,
10000037,30003045,Enedore,-210,20,24.50,0.646758,,,
10000043,30002244,Arera,-236,36.5,-63.50,0.646061,,,
10000016,30001418,Aikantoh,-200,104,180.00,0.645797,,,
10000002,30000177,Ukkalen,-84.5,67.3,129.00,0.64512,,,
10000020,30001689,Asesamy,-239,33.3,-117.00,0.645109,,,
10000052,30004154,Yehnifi,-220,46.5,-88.70,0.644762,,,
10000043,30002199,Bashakru,-236,36.4,-52.20,0.64456,,,
10000042,30003447,Josekorn,-98.7,18.9,24.70,0.644371,,,
10000042,30003414,Yrmori,-42.5,50.1,36.10,0.644345,,,
10000002,30000181,Korsiki,-70.7,90.8,100.00,0.643166,,,
10000032,30002724,Assiettes,-209,50.1,12.80,0.642555,,,
10000020,30001718,Paye,-217,71.4,-155.00,0.642081,,,
10000037,30003054,Scuelazyns,-219,19,24.30,0.641687,,,
10000065,30005036,Amdonen,-257,31,-90.10,0.640655,,,
10000020,30001708,Asezai,-224,41.1,-121.00,0.640194,,,
10000028,30002400,Varigne,-39,-12.3,0.83,0.640147,,,
10000069,30045328,Ahtila,-212,95.9,141.00,0.639624,,,
10000068,30005331,Chantrousse,-226,46.5,44.60,0.639317,,,
10000043,30003533,Hahda,-189,78.8,-61.40,0.638811,,,
10000052,30004091,Uanim,-205,62.4,-84.50,0.638096,,,
10000068,30005311,Amygnon,-244,36.1,51.60,0.637569,,,
10000002,30000121,Jatate,-113,43.5,99.80,0.637428,,,
10000044,30003575,Lour,-307,17.5,12.30,0.637346,,,
10000036,30003003,Halenan,-166,59.5,-47.70,0.637247,,,
10000036,30002966,Thasinaz,-123,63.8,-79.90,0.637163,,,
10000043,30003536,Uzigh,-176,77.9,-52.60,0.635523,,,
10000067,30005250,Habu,-268,27.9,-18.50,0.635428,,,
10000032,30002676,Parchanier,-163,48.4,48.20,0.635246,,,
10000016,30001389,Isanamo,-162,81.2,138.00,0.635016,,,
10000016,30001371,Erenta,-164,66.3,130.00,0.634758,,,
10000002,30000175,Soshin,-88.7,82.6,120.00,0.634221,,,
10000016,30001414,Ajanen,-168,77.1,129.00,0.633785,,,
10000002,30000120,Mitsolen,-120,40.2,114.00,0.633706,,,
10000020,30001711,Azerakish,-238,31.9,-138.00,0.633394,,,
10000042,30003431,Tratokard,-91.9,16.3,31.20,0.631807,,,
10000020,30001710,Yeder,-234,34.2,-132.00,0.631409,,,
10000032,30002663,Foves,-170,24,14.00,0.630377,,,
10000020,30001678,Atoosh,-213,52.8,-109.00,0.630162,,,
10000043,30002203,Ziona,-232,35.8,-38.00,0.629562,,,
10000042,30002069,Traun,-124,47.5,54.40,0.629521,,,
10000033,30002772,Rairomon,-161,78.3,93.40,0.62936,,,
10000052,30004079,Aphend,-196,46.9,-25.50,0.629298,,,
10000037,30003038,Atlanins,-187,11.6,25.60,0.629053,,,
10000001,30000066,Pirohdim,-66.1,60,-60.80,0.628696,,,
10000020,30001713,Yasud,-236,33.7,-142.00,0.628312,,,
10000048,30003817,Ommaerrer,-262,95.8,90.90,0.626977,,,
10000032,30002701,Atier,-181,46.9,4.64,0.626695,,,
10000036,30003002,Faktun,-166,50.9,-49.00,0.626367,,,
10000043,30002261,Luromooh,-183,56.1,-106.00,0.626142,,,
10000042,30003386,Ongund,-128,47.7,70.20,0.625702,,,
10000002,30000147,Abagawa,-93.2,59.6,87.50,0.625298,,,
10000002,30000137,Eskunen,-154,42.7,105.00,0.625294,,,
10000037,30003048,Carirgnottin,-220,21.2,20.40,0.624878,,,
10000002,30000166,Airmia,-76.3,83.1,116.00,0.623113,,,
10000043,30002265,Azizora,-183,55.5,-98.40,0.62303,,,
10000037,30003009,Arnatele,-200,21.8,11.50,0.622931,,,
10000044,30003604,Pochelympe,-326,49.5,44.00,0.622236,,,
10000033,30002803,Juunigaishi,-153,77.2,80.70,0.621322,,,
10000048,30003824,Archavoinet,-253,89.7,108.00,0.620765,,,
10000068,30005309,Ansalle,-240,31.6,53.30,0.620712,,,
10000044,30003577,Oerse,-306,19.1,9.63,0.620386,,,
10000044,30003580,Niballe,-309,16.6,-1.51,0.620189,,,
10000043,30003526,Murzi,-158,85.5,-104.00,0.619386,,,
10000016,30001428,Ibura,-222,111,194.00,0.619124,,,
10000038,30003096,Kurmaru,-172,37.7,-47.90,0.619121,,,
10000028,30002397,Horaka,-40,-4.84,8.00,0.619042,,,
10000052,30004078,Dresi,-200,42.4,-23.00,0.618912,,,
10000052,30004095,Kador Prime,-233,48.3,-81.50,0.618488,,,
10000030,30002534,Rokofur,-77.8,14.2,25.00,0.618089,,,
10000032,30002689,Sileperer,-165,42.8,56.80,0.617462,,,
10000054,30004290,Zaveral,-403,18.3,-90.50,0.61743,,,
10000065,30005039,Leva,-270,20.6,-101.00,0.617346,,,
10000042,30003416,Aldrat,-91.5,73.6,60.20,0.615566,,,
10000020,30001698,Gaknem,-213,77.2,-110.00,0.614769,,,
10000020,30001695,Nehkiah,-214,86.2,-120.00,0.614642,,,
10000030,30002558,Endrulf,-79,14.7,33.80,0.614611,,,
10000042,30003459,Lirerim,-39.9,43.4,30.90,0.614124,,,
10000001,30000056,Khankenirdia,-76.4,42.3,-71.50,0.613596,,,
10000037,30003029,Jaschercis,-182,16.3,13.70,0.612704,,,
10000036,30002964,Esescama,-126,56.7,-64.50,0.612692,,,
10000002,30000125,Ahtulaima,-102,51.5,114.00,0.612689,,,
10000069,30045323,Astoh,-217,99.3,145.00,0.612424,,,
10000068,30005307,Aidart,-261,58.6,48.10,0.612358,,,
10000033,30002798,Venilen,-169,81.2,108.00,0.611822,,,
10000020,30001677,Thashkarai,-210,56.9,-106.00,0.611164,,,
10000002,30000128,Tuuriainas,-113,82.2,87.80,0.610849,,,
10000020,30001653,Jarzalad,-194,55.9,-92.80,0.610019,,,
10000048,30003816,Vilinnon,-251,88.7,88.30,0.609461,,,
10000033,30002800,Haatomo,-159,66.7,84.00,0.609266,,,
10000064,30005006,Aere,-231,52.7,33.80,0.609062,,,
10000043,30003529,Chemilip,-181,88,-62.20,0.608256,,,
10000042,30003458,Klaevik,-51.1,50.6,53.40,0.608008,,,
10000020,30001648,Adahum,-179,79,-107.00,0.607686,,,
10000043,30003485,Andabiar,-168,77.5,-115.00,0.607272,,,
10000032,30002692,Jel,-164,37.1,13.20,0.607169,,,
10000002,30000131,Nomaa,-103,75.2,94.30,0.606936,,,
10000036,30002963,Odin,-126,57.1,-57.80,0.606669,,,
10000067,30005220,Keseya,-255,33.6,0.21,0.60596,,,
10000016,30001368,Uemisaisen,-163,67.5,136.00,0.605931,,,
10000038,30003095,Furskeshin,-176,24.7,-48.40,0.605503,,,
10000048,30003794,Stacmon,-263,47,51.60,0.60528,,,
10000020,30001707,Phoren,-213,71.1,-106.00,0.605045,,,
10000064,30004994,Arant,-230,18.4,50.90,0.604753,,,
10000042,30003399,Vorsk,-106,17.9,45.00,0.604578,,,
10000016,30001367,Hageken,-150,90.7,153.00,0.604188,,,
10000037,30003024,Marosier,-180,23.4,6.44,0.603446,,,
10000043,30003503,Madirmilire,-186,51.4,-29.60,0.603228,,,
10000043,30002251,Sadye,-185,79.4,-98.70,0.603089,,,
10000042,30003472,Erindur,-5.59,29.3,46.60,0.603009,,,
10000043,30002200,Sukirah,-238,47.6,-50.30,0.602218,,,
10000033,30002786,Ikao,-147,89,86.80,0.602213,,,
10000065,30005052,Soumi,-307,8.44,-89.20,0.601999,,,
10000043,30002266,Ahmak,-188,61.4,-103.00,0.601741,,,
10000043,30002264,Hadonoo,-186,55.1,-99.10,0.601282,,,
10000036,30002996,Lower Debyl,-126,69.5,-90.30,0.600679,,,
10000002,30000154,Liekuri,-97.9,78.6,101.00,0.600608,,,
10000067,30005217,Sheroo,-253,48.7,13.30,0.599966,,,
10000052,30004096,Khafis,-235,54.5,-71.70,0.599686,,,
10000042,30003441,Earwik,-55.1,64.5,40.70,0.5993,,,
10000037,30003013,Jurlesel,-207,22.5,14.10,0.59925,,,
10000052,30004130,Hostakoh,-228,54.1,-92.10,0.599191,,,
10000049,30003903,Afnakat,-301,45,-148.00,0.598788,,,
10000065,30005057,Shaha,-331,7.78,-103.00,0.598175,,,
10000067,30005192,Shera,-215,48.8,-24.90,0.598078,,,
10000001,30000068,Usroh,-83.5,78.6,-63.70,0.597458,,,
10000020,30001646,Goram,-183,71.2,-115.00,0.597392,,,
10000036,30002972,Gheth,-121,44.4,-42.90,0.596576,,,
10000044,30003579,Larryn,-305,20.4,0.84,0.596159,,,
10000042,30003469,Hodrold,-6.22,36.1,42.30,0.596073,,,
10000052,30004092,Murini,-217,67.2,-77.90,0.595698,,,
10000002,30000167,Sakkikainen,-77.2,84.8,119.00,0.594889,,,
10000067,30005200,Tekaima,-223,34.2,14.50,0.594752,,,
10000001,30000035,Nimambal,-79,22,-30.40,0.594051,,,
10000042,30003439,Aderkan,-68.9,59.3,68.70,0.593936,,,
10000030,30002550,Roniko,-61.1,16.7,31.40,0.593645,,,
10000036,30002971,Sasoutikh,-126,58.5,-51.90,0.593644,,,
